,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
58,Düsseldorf,Michael Rensing,Kaan Ayhan,Alfredo Morales,Benito Raman,Adam Bodzek,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Marcel Sobottka,Marcin Kamiński,Jean Zimmer,Schalke 04,Ralf Fährmann,Weston McKennie,Hamza Mendyl,Omar Mascarell,Suat Serdar,Franco Di Santo,Nabil Bentaleb,Daniel Caligiuri,Guido Burgstaller,Salif Sané,Naldo,0,2,Matchweek 7
59,Bayern Munich,Manuel Neuer,Niklas Süle,Mats Hummels,Thiago Alcántara,Robert Lewandowski,Arjen Robben,James Rodríguez,Leon Goretzka,Thomas Müller,David Alaba,Joshua Kimmich,Gladbach,Yann Sommer,Michael Lang,Christoph Kramer,Thorgan Hazard,Lars Stindl,Alassane Pléa,Oscar Wendt,Jonas Hofmann,Matthias Ginter,Nico Elvedi,Florian Neuhaus,0,3,Matchweek 7
60,Freiburg,Alexander Schwolow,Manuel Gulde,Florian Niederlechner,Mike Frantz,Lukas Kübler,Jérôme Gondorf,Roland Sallai,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Aleksandar Dragović,Julian Brandt,Lucas Alario,Wendell,Dominik Kohr,Mitchell Weiser,Kai Havertz,Kevin Volland,0,0,Matchweek 7
61,Hoffenheim,Oliver Baumann,Joshua Brenet,Kerem Demirbay,Florian Grillitsch,Leonardo Bittencourt,Nico Schulz,Ishak Belfodil,Kevin Vogt,Kevin Akpoguma,Ádám Szalai,Stefan Posch,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Ante Rebić,Gelson Fernandes,Jonathan de Guzmán,Luka Jović,Filip Kostić,Makoto Hasebe,Marco Russ,Danny da Costa,Allan,1,2,Matchweek 7
62,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Yussuf Poulsen,Emil Forsberg,Timo Werner,Nordi Mukiele,Marcel Halstenberg,Diego Demme,Kevin Kampl,Nürnberg,Fabian Bredlow,Mikael Ishak,Yuya Kubo,Eduard Löwen,Hanno Behrens,Enrico Valentini,Tim Leibold,Virgil Misidjan,Lukas Mühl,Ondřej Petrák,Georg Margreitter,6,0,Matchweek 7
63,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Jonathan de Guzmán,Luka Jović,Sébastien Haller,Filip Kostić,Mijat Gaćinović,Lucas Torró,David Abraham,Makoto Hasebe,Danny da Costa,Düsseldorf,Michael Rensing,Kaan Ayhan,Alfredo Morales,Benito Raman,Marvin Ducksch,Adam Bodzek,Kevin Stöger,Matthias Zimmermann,Marcel Sobottka,Marcin Kamiński,Jean Zimmer,7,1,Matchweek 8
64,Wolfsburg,Koen Casteels,William,Josip Brekalo,Renato Steffen,Wout Weghorst,Yannick Gerhardt,Jérôme Roussillon,John Brooks,Maximilian Arnold,Robin Knoche,Elvis Rexhbeçaj,Bayern Munich,Manuel Neuer,Niklas Süle,Mats Hummels,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Arjen Robben,James Rodríguez,Serge Gnabry,David Alaba,Joshua Kimmich,1,3,Matchweek 8
65,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Pablo Maffeo,Gonzalo Castro,Erik Thommy,Christian Gentner,Benjamin Pavard,Nicolás González,Mario Gómez,Dortmund,Roman Bürki,Dan-Axel Zagadou,Abdou Diallo,Achraf Hakimi,Thomas Delaney,Jadon Sancho,Paco Alcácer,Marco Reus,Łukasz Piszczek,Axel Witsel,Jacob Bruun Larsen,0,4,Matchweek 8
66,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Julian Brandt,Lucas Alario,Wendell,Dominik Kohr,Mitchell Weiser,Kai Havertz,Kevin Volland,Hannover 96,Michael Esser,Josip Elez,Miiko Albornoz,Felipe,Walace,Genki Haraguchi,Bobby Wood,Niclas Füllkrug,Pirmin Schwegler,Waldemar Anton,Florent Muslija,2,2,Matchweek 8
67,Augsburg,Andreas Luthe,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Jonathan Schmid,Alfreð Finnbogason,André Hahn,Caiuby,Philipp Max,Martin Hinteregger,RB Leipzig,Péter Gulácsi,Willi Orban,Ibrahima Konaté,Yussuf Poulsen,Timo Werner,Stefan Ilsanker,Nordi Mukiele,Marcel Halstenberg,Jean-Kévin Augustin,Diego Demme,Kevin Kampl,0,0,Matchweek 8
68,Nürnberg,Christian Mathenia,Robert Bauer,Mikael Ishak,Eduard Löwen,Hanno Behrens,Federico Palacios Martínez,Enrico Valentini,Virgil Misidjan,Lukas Mühl,Ondřej Petrák,Georg Margreitter,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Reiss Nelson,Kerem Demirbay,Florian Grillitsch,Kasim Nuhu,Nico Schulz,Kevin Vogt,Andrej Kramarić,Joelinton,1,3,Matchweek 8
69,Schalke 04,Alexander Nübel,Weston McKennie,Hamza Mendyl,Omar Mascarell,Nabil Bentaleb,Daniel Caligiuri,Guido Burgstaller,Amine Harit,Salif Sané,Alessandro Schöpf,Naldo,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Florian Kainz,Yuya Osako,Max Kruse,Miloš Veljković,Nuri Şahin,Niklas Moisander,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,0,2,Matchweek 8
70,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Salomon Kalou,Ondrej Duda,Javairô Dilrosun,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Arne Maier,Fabian Lustenberger,Derrick Luckassen,Freiburg,Alexander Schwolow,Manuel Gulde,Luca Waldschmidt,Marco Terrazzino,Lukas Kübler,Janik Haberer,Roland Sallai,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,1,1,Matchweek 8
71,Gladbach,Yann Sommer,Michael Lang,Tobias Strobl,Thorgan Hazard,Lars Stindl,Alassane Pléa,Oscar Wendt,Jonas Hofmann,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Mainz 05,Florian Müller,Aarón Martín,Jean-Paul Boëtius,Jean-Philippe Mateta,Pierre Kunde,Stefan Bell,Daniel Brosinski,Moussa Niakhate,Jean-Philippe Gbamin,Jonathan Burkardt,Ridle Baku,4,0,Matchweek 8
72,Freiburg,Alexander Schwolow,Manuel Gulde,Mike Frantz,Luca Waldschmidt,Lukas Kübler,Nils Petersen,Janik Haberer,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,Gladbach,Yann Sommer,Michael Lang,Tobias Strobl,Denis Zakaria,Thorgan Hazard,Lars Stindl,Alassane Pléa,Oscar Wendt,Jonas Hofmann,Matthias Ginter,Nico Elvedi,3,1,Matchweek 9
73,Mainz 05,Florian Müller,Aarón Martín,Jean-Paul Boëtius,Danny Latza,Levin Öztunalı,Jean-Philippe Mateta,Pierre Kunde,Stefan Bell,Daniel Brosinski,Moussa Niakhate,Jean-Philippe Gbamin,Bayern Munich,Manuel Neuer,Niklas Süle,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Jérôme Boateng,Leon Goretzka,Serge Gnabry,Thomas Müller,David Alaba,Joshua Kimmich,1,2,Matchweek 9
74,Dortmund,Roman Bürki,Dan-Axel Zagadou,Abdou Diallo,Achraf Hakimi,Jadon Sancho,Mario Götze,Marco Reus,Raphaël Guerreiro,Mahmoud Dahoud,Łukasz Piszczek,Axel Witsel,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Salomon Kalou,Ondrej Duda,Maximilian Mittelstädt,Vedad Ibišević,Valentino Lazaro,Arne Maier,Fabian Lustenberger,2,2,Matchweek 9
75,Düsseldorf,Michael Rensing,Kaan Ayhan,Alfredo Morales,Benito Raman,Adam Bodzek,Dodi Lukebakio,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Robin Bormuth,Jean Zimmer,Wolfsburg,Koen Casteels,William,Josip Brekalo,Renato Steffen,Wout Weghorst,Yannick Gerhardt,Jérôme Roussillon,John Brooks,Maximilian Arnold,Marcel Tisserand,Daniel Ginczek,0,3,Matchweek 9
76,Hannover 96,Michael Esser,Josip Elez,Miiko Albornoz,Walace,Genki Haraguchi,Ihlas Bebou,Bobby Wood,Niclas Füllkrug,Pirmin Schwegler,Kevin Wimmer,Waldemar Anton,Augsburg,Andreas Luthe,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Jonathan Schmid,Koo Ja-cheol,Marco Richter,Alfreð Finnbogason,André Hahn,Philipp Max,Martin Hinteregger,1,2,Matchweek 9
77,Hoffenheim,Oliver Baumann,Joshua Brenet,Pavel Kadeřábek,Ermin Bičakčić,Reiss Nelson,Florian Grillitsch,Steven Zuber,Ishak Belfodil,Kevin Vogt,Andrej Kramarić,Joelinton,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Pablo Maffeo,Erik Thommy,Christian Gentner,Benjamin Pavard,Nicolás González,Mario Gómez,Holger Badstuber,4,0,Matchweek 9
78,Nürnberg,Christian Mathenia,Robert Bauer,Sebastian Kerk,Yuya Kubo,Hanno Behrens,Törles Knöll,Tim Leibold,Virgil Misidjan,Lukas Mühl,Georg Margreitter,Simon Rhein,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Ante Rebić,Gelson Fernandes,Jonathan de Guzmán,Luka Jović,Filip Kostić,Mijat Gaćinović,David Abraham,Makoto Hasebe,Danny da Costa,1,1,Matchweek 9
79,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Yussuf Poulsen,Timo Werner,Stefan Ilsanker,Nordi Mukiele,Marcel Halstenberg,Konrad Laimer,Diego Demme,Schalke 04,Alexander Nübel,Weston McKennie,Hamza Mendyl,Matija Nastasić,Mark Uth,Suat Serdar,Nabil Bentaleb,Benjamin Stambouli,Daniel Caligiuri,Salif Sané,Breel Embolo,0,0,Matchweek 9
80,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Yuya Osako,Max Kruse,Miloš Veljković,Sebastian Langkamp,Nuri Şahin,Theodor Gebre Selassie,Davy Klaassen,Marco Friedl,Maximilian Eggestein,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Aleksandar Dragović,Lars Bender,Julian Brandt,Wendell,Mitchell Weiser,Kai Havertz,Kevin Volland,Karim Bellarabi,2,6,Matchweek 9
81,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Pablo Maffeo,Erik Thommy,Christian Gentner,Benjamin Pavard,Nicolás González,Mario Gómez,Holger Badstuber,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Ante Rebić,Gelson Fernandes,Jonathan de Guzmán,Luka Jović,Sébastien Haller,Filip Kostić,David Abraham,Makoto Hasebe,Danny da Costa,0,3,Matchweek 10
82,Augsburg,Andreas Luthe,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Jonathan Schmid,Koo Ja-cheol,Marco Richter,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,Nürnberg,Christian Mathenia,Robert Bauer,Sebastian Kerk,Adam Zreľák,Hanno Behrens,Tim Leibold,Virgil Misidjan,Lukas Mühl,Ondřej Petrák,Georg Margreitter,Alexander Fuchs,2,2,Matchweek 10
83,Wolfsburg,Koen Casteels,William,Josip Brekalo,Wout Weghorst,Yannick Gerhardt,Jérôme Roussillon,John Brooks,Maximilian Arnold,Marcel Tisserand,Daniel Ginczek,Elvis Rexhbeçaj,Dortmund,Roman Bürki,Dan-Axel Zagadou,Achraf Hakimi,Thomas Delaney,Jadon Sancho,Paco Alcácer,Marco Reus,Raphaël Guerreiro,Manuel Akanji,Axel Witsel,Jacob Bruun Larsen,0,1,Matchweek 10
84,Bayern Munich,Manuel Neuer,Niklas Süle,Robert Lewandowski,Arjen Robben,James Rodríguez,Rafinha,Jérôme Boateng,Serge Gnabry,David Alaba,Joshua Kimmich,Renato Sanches,Freiburg,Alexander Schwolow,Manuel Gulde,Mike Frantz,Lucas Höler,Pascal Stenzel,Janik Haberer,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,Tim Kleindienst,1,1,Matchweek 10
85,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Julian Brandt,Tin Jedvaj,Wendell,Mitchell Weiser,Kai Havertz,Kevin Volland,Karim Bellarabi,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Håvard Nordtveit,Reiss Nelson,Florian Grillitsch,Kasim Nuhu,Nico Schulz,Kevin Vogt,Kevin Akpoguma,Vincenzo Grifo,Joelinton,1,4,Matchweek 10
86,Schalke 04,Alexander Nübel,Matija Nastasić,Mark Uth,Suat Serdar,Nabil Bentaleb,Benjamin Stambouli,Daniel Caligiuri,Amine Harit,Salif Sané,Alessandro Schöpf,Breel Embolo,Hannover 96,Philipp Tschauner,Josip Elez,Miiko Albornoz,Julian Korb,Felipe,Walace,Genki Haraguchi,Ihlas Bebou,Bobby Wood,Iver Fossum,Waldemar Anton,3,1,Matchweek 10
87,Hertha BSC,Rune Jarstein,Karim Rekik,Niklas Stark,Salomon Kalou,Ondrej Duda,Maximilian Mittelstädt,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Arne Maier,Fabian Lustenberger,RB Leipzig,Péter Gulácsi,Marcelo Saracchi,Willi Orban,Ibrahima Konaté,Marcel Sabitzer,Timo Werner,Bruma,Matheus Cunha,Nordi Mukiele,Diego Demme,Kevin Kampl,0,3,Matchweek 10
88,Gladbach,Yann Sommer,Michael Lang,Tobias Strobl,Thorgan Hazard,Raffael,Alassane Pléa,Oscar Wendt,Jonas Hofmann,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Düsseldorf,Michael Rensing,Kaan Ayhan,Alfredo Morales,Marvin Ducksch,Dodi Lukebakio,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Robin Bormuth,Takashi Usami,Jean Zimmer,3,0,Matchweek 10
89,Mainz 05,Robin Zentner,Aarón Martín,Jean-Paul Boëtius,Danny Latza,Robin Quaison,Jean-Philippe Mateta,Pierre Kunde,Stefan Bell,Daniel Brosinski,Moussa Niakhate,Jean-Philippe Gbamin,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Florian Kainz,Yuya Osako,Max Kruse,Miloš Veljković,Niklas Moisander,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,Philipp Bargfrede,2,1,Matchweek 10
90,Hannover 96,Michael Esser,Josip Elez,Julian Korb,Marvin Bakalorz,Walace,Ihlas Bebou,Bobby Wood,Matthias Ostrzolek,Waldemar Anton,Noah Joel Sarenren Bazee,Linton Maina,Wolfsburg,Koen Casteels,William,Wout Weghorst,Yunus Mallı,Yannick Gerhardt,Jérôme Roussillon,John Brooks,Maximilian Arnold,Marcel Tisserand,Daniel Ginczek,Elvis Rexhbeçaj,2,1,Matchweek 11
91,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Martin Harnik,Max Kruse,Miloš Veljković,Nuri Şahin,Niklas Moisander,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,Philipp Bargfrede,Gladbach,Yann Sommer,Michael Lang,Tobias Strobl,Thorgan Hazard,Lars Stindl,Alassane Pléa,Oscar Wendt,Jonas Hofmann,Matthias Ginter,Nico Elvedi,Florian Neuhaus,1,3,Matchweek 11
92,Freiburg,Alexander Schwolow,Manuel Gulde,Mike Frantz,Luca Waldschmidt,Pascal Stenzel,Janik Haberer,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,Tim Kleindienst,Mainz 05,Robin Zentner,Aarón Martín,Jean-Paul Boëtius,Danny Latza,Robin Quaison,Jean-Philippe Mateta,Pierre Kunde,Stefan Bell,Daniel Brosinski,Moussa Niakhate,Jean-Philippe Gbamin,1,3,Matchweek 11
93,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Håvard Nordtveit,Kerem Demirbay,Leonardo Bittencourt,Nico Schulz,Kevin Vogt,Andrej Kramarić,Ádám Szalai,Joelinton,Augsburg,Andreas Luthe,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Jonathan Schmid,Koo Ja-cheol,Marco Richter,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,2,1,Matchweek 11
94,Düsseldorf,Michael Rensing,Adam Bodzek,Dodi Lukebakio,Kevin Stöger,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Robin Bormuth,Takashi Usami,Marcin Kamiński,Jean Zimmer,Hertha BSC,Rune Jarstein,Karim Rekik,Niklas Stark,Vladimír Darida,Salomon Kalou,Ondrej Duda,Javairô Dilrosun,Maximilian Mittelstädt,Vedad Ibišević,Valentino Lazaro,Arne Maier,4,1,Matchweek 11
95,Nürnberg,Christian Mathenia,Robert Bauer,Sebastian Kerk,Adam Zreľák,Hanno Behrens,Tim Leibold,Virgil Misidjan,Lukas Mühl,Georg Margreitter,Alexander Fuchs,Simon Rhein,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Marc-Oliver Kempf,Timo Baumgartl,Santiago Ascacíbar,Pablo Maffeo,Christian Gentner,Benjamin Pavard,Nicolás González,Mario Gómez,Andreas Beck,0,2,Matchweek 11
96,Dortmund,Marwin Hitz,Dan-Axel Zagadou,Achraf Hakimi,Jadon Sancho,Mario Götze,Marco Reus,Manuel Akanji,Łukasz Piszczek,Axel Witsel,Julian Weigl,Jacob Bruun Larsen,Bayern Munich,Manuel Neuer,Mats Hummels,Franck Ribéry,Javi Martínez,Robert Lewandowski,Jérôme Boateng,Leon Goretzka,Serge Gnabry,Thomas Müller,David Alaba,Joshua Kimmich,3,2,Matchweek 11
97,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Timo Werner,Stefan Ilsanker,Lukas Klostermann,Marcel Halstenberg,Diego Demme,Kevin Kampl,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Julian Brandt,Tin Jedvaj,Wendell,Charles Aránguiz,Mitchell Weiser,Kai Havertz,Kevin Volland,3,0,Matchweek 11
98,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Ante Rebić,Gelson Fernandes,Jonathan de Guzmán,Luka Jović,Sébastien Haller,Filip Kostić,David Abraham,Makoto Hasebe,Danny da Costa,Schalke 04,Ralf Fährmann,Matija Nastasić,Mark Uth,Suat Serdar,Nabil Bentaleb,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Salif Sané,Alessandro Schöpf,Breel Embolo,3,0,Matchweek 11
99,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Julian Brandt,Julian Baumgartlinger,Tin Jedvaj,Charles Aránguiz,Kai Havertz,Kevin Volland,Karim Bellarabi,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Dennis Aogo,Marc-Oliver Kempf,Santiago Ascacíbar,Pablo Maffeo,Christian Gentner,Benjamin Pavard,Nicolás González,Mario Gómez,Andreas Beck,2,0,Matchweek 12
100,Mainz 05,Robin Zentner,Aarón Martín,Danny Latza,Robin Quaison,Jean-Philippe Mateta,Pierre Kunde,Stefan Bell,Daniel Brosinski,Moussa Niakhate,Jean-Philippe Gbamin,Alexander Hack,Dortmund,Roman Bürki,Dan-Axel Zagadou,Achraf Hakimi,Thomas Delaney,Jadon Sancho,Mario Götze,Marco Reus,Manuel Akanji,Łukasz Piszczek,Axel Witsel,Jacob Bruun Larsen,1,2,Matchweek 12
101,Augsburg,Andreas Luthe,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Jonathan Schmid,Julian Schieber,Fredrik Jensen,Caiuby,Philipp Max,Martin Hinteregger,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Ante Rebić,Gelson Fernandes,Jonathan de Guzmán,Luka Jović,Sébastien Haller,Filip Kostić,David Abraham,Makoto Hasebe,Danny da Costa,1,3,Matchweek 12
102,Wolfsburg,Koen Casteels,William,Wout Weghorst,Yannick Gerhardt,Admir Mehmedi,Jérôme Roussillon,John Brooks,Maximilian Arnold,Robin Knoche,Daniel Ginczek,Elvis Rexhbeçaj,RB Leipzig,Péter Gulácsi,Willi Orban,Ibrahima Konaté,Yussuf Poulsen,Timo Werner,Stefan Ilsanker,Lukas Klostermann,Bruma,Marcel Halstenberg,Konrad Laimer,Diego Demme,1,0,Matchweek 12
103,Bayern Munich,Manuel Neuer,Niklas Süle,Franck Ribéry,Javi Martínez,Robert Lewandowski,Jérôme Boateng,Leon Goretzka,Thomas Müller,David Alaba,Joshua Kimmich,Renato Sanches,Düsseldorf,Michael Rensing,Oliver Fink,Adam Bodzek,Dodi Lukebakio,Kevin Stöger,Niko Gießelmann,Matthias Zimmermann,Robin Bormuth,Takashi Usami,Marcin Kamiński,Jean Zimmer,3,3,Matchweek 12
104,Hertha BSC,Rune Jarstein,Salomon Kalou,Ondrej Duda,Mathew Leckie,Marko Grujić,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Arne Maier,Fabian Lustenberger,Derrick Luckassen,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Håvard Nordtveit,Kerem Demirbay,Nico Schulz,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Ádám Szalai,Joelinton,3,3,Matchweek 12
105,Schalke 04,Ralf Fährmann,Matija Nastasić,Nabil Bentaleb,Sebastian Rudy,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Steven Skrzybski,Bastian Oczipka,Amine Harit,Salif Sané,Nürnberg,Christian Mathenia,Robert Bauer,Mikael Ishak,Yuya Kubo,Hanno Behrens,Federico Palacios Martínez,Tim Leibold,Lukas Mühl,Ondřej Petrák,Georg Margreitter,Simon Rhein,5,2,Matchweek 12
106,Freiburg,Alexander Schwolow,Manuel Gulde,Lucas Höler,Luca Waldschmidt,Marco Terrazzino,Pascal Stenzel,Janik Haberer,Jérôme Gondorf,Dominique Heintz,Robin Koch,Christian Günter,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Martin Harnik,Max Kruse,Miloš Veljković,Nuri Şahin,Niklas Moisander,Theodor Gebre Selassie,Johannes Eggestein,Davy Klaassen,Maximilian Eggestein,1,1,Matchweek 12
107,Gladbach,Yann Sommer,Michael Lang,Tobias Strobl,Thorgan Hazard,Lars Stindl,Alassane Pléa,Oscar Wendt,Jonas Hofmann,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Hannover 96,Michael Esser,Josip Elez,Julian Korb,Marvin Bakalorz,Bobby Wood,Iver Fossum,Matthias Ostrzolek,Niclas Füllkrug,Waldemar Anton,Noah Joel Sarenren Bazee,Linton Maina,4,1,Matchweek 12
108,Düsseldorf,Michael Rensing,Oliver Fink,Adam Bodzek,Dodi Lukebakio,Kevin Stöger,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Robin Bormuth,Marcin Kamiński,Jean Zimmer,Mainz 05,Robin Zentner,Aarón Martín,Jean-Paul Boëtius,Danny Latza,Robin Quaison,Jean-Philippe Mateta,Pierre Kunde,Stefan Bell,Daniel Brosinski,Moussa Niakhate,Jean-Philippe Gbamin,0,1,Matchweek 13
109,Hannover 96,Michael Esser,Josip Elez,Miiko Albornoz,Julian Korb,Marvin Bakalorz,Walace,Bobby Wood,Niclas Füllkrug,Waldemar Anton,Florent Muslija,Linton Maina,Hertha BSC,Rune Jarstein,Salomon Kalou,Mathew Leckie,Marko Grujić,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Arne Maier,Jordan Torunarigha,Davie Selke,Fabian Lustenberger,0,2,Matchweek 13
110,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Yuya Osako,Max Kruse,Miloš Veljković,Nuri Şahin,Niklas Moisander,Theodor Gebre Selassie,Johannes Eggestein,Davy Klaassen,Maximilian Eggestein,Bayern Munich,Manuel Neuer,Niklas Süle,Franck Ribéry,Robert Lewandowski,Rafinha,Jérôme Boateng,Leon Goretzka,Serge Gnabry,Thomas Müller,David Alaba,Joshua Kimmich,1,2,Matchweek 13
111,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Marc-Oliver Kempf,Timo Baumgartl,Santiago Ascacíbar,Anastasios Donis,Christian Gentner,Benjamin Pavard,Nicolás González,Mario Gómez,Andreas Beck,Augsburg,Andreas Luthe,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Julian Schieber,Caiuby,Philipp Max,Raphael Framberger,Martin Hinteregger,1,0,Matchweek 13
112,Dortmund,Roman Bürki,Dan-Axel Zagadou,Abdou Diallo,Achraf Hakimi,Thomas Delaney,Jadon Sancho,Mario Götze,Marco Reus,Łukasz Piszczek,Axel Witsel,Jacob Bruun Larsen,Freiburg,Alexander Schwolow,Manuel Gulde,Mike Frantz,Luca Waldschmidt,Pascal Stenzel,Nils Petersen,Janik Haberer,Jérôme Gondorf,Dominique Heintz,Robin Koch,Christian Günter,2,0,Matchweek 13
113,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Kerem Demirbay,Florian Grillitsch,Kasim Nuhu,Steven Zuber,Ishak Belfodil,Kevin Vogt,Andrej Kramarić,Joelinton,Schalke 04,Ralf Fährmann,Matija Nastasić,Suat Serdar,Nabil Bentaleb,Sebastian Rudy,Daniel Caligiuri,Guido Burgstaller,Bastian Oczipka,Salif Sané,Alessandro Schöpf,Haji Wright,1,1,Matchweek 13
114,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Timo Werner,Lukas Klostermann,Bruma,Marcel Halstenberg,Diego Demme,Kevin Kampl,Gladbach,Yann Sommer,Michael Lang,Tobias Strobl,Denis Zakaria,Thorgan Hazard,Lars Stindl,Alassane Pléa,Oscar Wendt,Tony Jantschke,Nico Elvedi,Florian Neuhaus,2,0,Matchweek 13
115,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Ante Rebić,Gelson Fernandes,Jonathan de Guzmán,Luka Jović,Sébastien Haller,Filip Kostić,Makoto Hasebe,Marco Russ,Danny da Costa,Wolfsburg,Koen Casteels,William,Wout Weghorst,Yannick Gerhardt,Admir Mehmedi,Jérôme Roussillon,John Brooks,Maximilian Arnold,Robin Knoche,Daniel Ginczek,Elvis Rexhbeçaj,1,2,Matchweek 13
116,Nürnberg,Fabian Bredlow,Kevin Goden,Mikael Ishak,Sebastian Kerk,Yuya Kubo,Hanno Behrens,Tim Leibold,Virgil Misidjan,Lukas Mühl,Ondřej Petrák,Georg Margreitter,Leverkusen,Lukáš Hrádecký,Sven Bender,Aleksandar Dragović,Lars Bender,Julian Brandt,Tin Jedvaj,Charles Aránguiz,Dominik Kohr,Kai Havertz,Kevin Volland,Karim Bellarabi,1,1,Matchweek 13
